FileName,Sys_time_s,Sys_elapsed_s,Sys_date_NA,HHMMSS_in,GasEx_TIME_s,Trmmol_out,Photo_out,GasEx_Ca_µmol.mol.U.207B.¹,Ci_out,Ci_Pa_out,Cond_out,GasEx_gsw_mol.m.U.207B.².s.U.207B.¹,GasEx_gbw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtc_mol.m.U.207B.².s.U.207B.¹,GasEx_Rabs_W.m.U.207B.²,GasEx_TleafEB_.C,CTleaf_out,GasEx_SVPleaf_kPa,RH_S_in,VpdL_out,GasEx_SVPcham_kPa,GasEx_VPDleaf_kPa,GasEx_LatHFlux_W.m.U.207B.²,GasEx_SenHFlux_W.m.U.207B.²,GasEx_NetTherm_W.m.U.207B.²,GasEx_EBSum_W.m.U.207B.²,GasEx_blfa_1_NA,GasEx_blfa_2_NA,GasEx_blfa_3_NA,Leak_Leak_µmol.s.U.207B.¹,Leak_LeakPct_.,Leak_CorrFact_NA,Leak_CorrFactPct_.,Leak_Fan_µmol.s.U.207B.¹,PARi_in,LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹,LeafQ_alpha_NA,LeafQ_convert_J.µmol,Area_in,StmRat_in,Const_Geometry_NA,Meas_TIME_s,CO2S_in,CO2R_in,H2OS_in,H2OR_in,Flow_in,Press_in,Meas_.U.0394.Pcham_kPa,Tair_in,Tleaf_in,Meas_Tleaf2_.C,Meas_Fan_speed_rpm,Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹,Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹,HeadLS_Q_µmol.m.U.207B.².s.U.207B.¹,HeadLS_f_red_NA,HeadLS_f_blue_NA,HeadLS_Tled_.C,HeadLS_Pc_NA,Match_time_secs,Match_hhmmss_NA,Match_count_NA,Match_co2_adj_µmol.mol,Match_h2o_adj_mmol.mol,Match_co2_at_µmol.mol,Match_h2o_at_mmol.mol,Match_co2_cv_.,Match_h2o_cv_.,Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.OK_NA,Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.OK_NA,Stability_Stable_NA,Stability_Total_NA,Status_MatchValveR_.,Status_MatchValveS_.,Status_MatchCO2_µmol.mol,Status_MatchH2O_mmol.mol,Status_DIAG_NA,Status_Flow_s_µmol.s.U.207B.¹,Status_Flow_r_µmol.s.U.207B.¹,TBlk_in,Status_Tirga_.C,Status_Tchopper_.C,Status_Ts_.C,Status_Tr_.C,Status_CO2_._.,Status_Desiccant_._.,Status_Humidifier_._.,Status_Txchg_sp_.C,Status_CO2_r_sp_µmol.mol.U.207B.¹,Status_H2O_r_sp_mmol.mol.U.207B.¹,Status_SS_s_.,Status_SS_r_.,UserIDs_in,Date,LicorModel,IDs,Treatment,Meas_Offset_.C,Meas_Offset2_.C,KEEP
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599237281,14057.6,20200904 12:34:41,12:34:41,1599237273,-0.002573697,0.066639281,100.2467419,98.7950707,10.09414705,10.24246804,-0.202161623,3.006490315,-0.210031853,-0.130537417,237.7260572,37.29251413,36.57415161,6.159798868,86.7319734,4.976020422,5.737238791,1.183778446,113.5000538,-209.4087161,-16.41423289,125.4031621,0.020048667,-0.449605057,4.849738503,0,0,1,0,52505.49672,1500.000968,1264.500604,0.842999859,0.187999955,5.4,0.5,0: Broadleaf,1599237273,100.2467419,100.0745161,48.7021129,50.90559032,600.0109355,102.0725161,0.100061719,35.28219032,36.57415161,999.9,9996.517742,470.9216452,11.20580645,1500.000968,0.900000032,0.099999806,37,30509.77097,1599237305,12:35:05,73,-1.916,0.543,100,51,0.37,0.12,0.091185568,-0.131789582,0.025214303,0,-2.222298049,-0.020422997,0.034893032,1,1,2,100,100,-1.916,0.543,3,633.658,280.039,33.2455,38.4956,29.9997,38.1796,38.2131,6.05582,100,0,33.2298,100,20,99.6719,99.1209,9c,9/4/2020,6800.3,9c,c,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599237396,14172.6,20200904 12:36:36,12:36:36,1599237388,-0.003285452,-1.493514761,51.52276129,42.20136125,4.311714941,5.264082793,-0.270634819,3.006612893,-0.284943461,-0.176741457,237.7256632,37.60332399,36.66459677,6.190367235,87.85684602,5.07728629,5.779044571,1.113080945,144.888446,-202.7725066,-15.91053879,163.9310639,0.020049825,-0.449631034,4.849967576,0,0,1,0,52485.97788,1499.997419,1264.497844,0.843000013,0.188000054,5.4,0.5,0: Broadleaf,1599237388,51.52276129,50.02624516,49.69447097,52.50444516,599.9980645,102.0700968,0.099947329,35.41362903,36.66459677,999.9,9997.332258,472.0820645,11.3643129,1499.997419,0.89999929,0.1000007,37,30509.68065,1599237429,12:37:08,74,-1.871,0.564,50,53,0.5,0.04,1.455945854,-0.083183206,0.015650256,1,-2.754358049,-1.99278899,0.198634035,0,1,2,100,100,-1.871,0.564,3,633.358,280.457,33.5995,38.4236,30,38.1307,38.1694,3.74683,100,0,33.5831,50,20,99.6724,99.1232,9c,9/4/2020,6800.3,9c,c,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599237520,14296.1,20200904 12:38:39,12:38:39,1599237512,-0.002600085,-1.772729901,34.96643871,22.33318235,2.281730877,3.57244219,-0.225577807,3.007212903,-0.235422517,-0.14621898,237.7255577,37.67257179,36.86893226,6.259913272,88.69356343,5.194793143,5.857012552,1.065120129,114.6637695,-196.5539069,-15.45301506,140.3824053,0.020055495,-0.449758194,4.851088906,0,0,1,0,52458.84301,1499.998065,1264.498337,0.842999979,0.187999897,5.4,0.5,0: Broadleaf,1599237512,34.96643871,33.28916774,50.84572581,53.06680645,600.0036129,102.0677419,0.100002948,35.65657097,36.86893226,999.9,10000.39032,473.6758387,11.44059355,1499.998065,0.900001355,0.099998668,37,30509.72581,1599237546,12:39:06,75,-1.847,0.564,34,52,0.2,0.05,1.651570488,-0.009364808,0.013907128,1,-2.169053902,-0.856471986,0.096888605,0,1,2,100,100,-1.847,0.564,3,634.955,279.041,34.012,38.383,30,38.0908,38.1259,0,100,0,34.0024,0,20,99.6793,99.1261,9c,9/4/2020,6800.3,9c,c,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599237637,14413.6,20200904 12:40:37,12:40:37,1599237629,-0.002125902,8.027847867,393.7687419,451.4191197,46.11783396,40.22816196,-0.191846458,3.006594545,-0.198918542,-0.123667092,237.7260494,37.5971087,36.90760968,6.273153293,89.29805712,5.242855989,5.871187076,1.030297304,93.75228192,-195.6727061,-15.39305964,120.4125656,0.020049652,-0.449627145,4.849933288,0,0,1,0,52436.60761,1500.000323,1264.500275,0.843000002,0.187999998,5.4,0.5,0: Broadleaf,1599237629,393.7687419,400.2403226,51.31909355,53.13419355,600.0074194,102.0619032,0.099994552,35.70043548,36.90760968,999.9,9998.048387,474.4279677,11.43146452,1500.000323,0.900000032,0.099999971,37,30509.74194,1599237661,12:41:01,76,-2.492,0.59,401,53,0.36,0.05,-5.822601951,0.001889477,0.026644668,1,-1.776986098,-1.521471847,0.1502038,0,1,2,100,100,-2.492,0.59,3,635.507,278.899,34.1597,38.3138,29.9999,38.0257,38.0616,19.3153,100,0,34.151,400,20,99.6942,99.1392,9c,9/4/2020,6800.3,9c,c,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599237752,14528.6,20200904 12:42:32,12:42:32,1599237744,-0.001094854,14.75913317,637.4857419,849.5831149,86.79468815,65.1265017,-0.103472445,3.005595678,-0.105493232,-0.065748439,237.7261643,37.43356962,37.02247742,6.312618153,90.00876977,5.312668073,5.902389386,0.99995008,48.28307541,-198.6268264,-15.64665485,71.73575842,0.020040213,-0.449415485,4.848066676,0,0,1,0,52396.58631,1500.001935,1264.501604,0.842999982,0.187999891,5.4,0.5,0: Broadleaf,1599237744,637.4857419,650.1407419,52.00264194,52.93676452,600.0029032,102.0614839,0.100019377,35.79667097,37.02247742,999.9,9993.382903,475.3007742,11.3033,1500.001935,0.900001452,0.099998577,37,30509.79677,1599237776,12:42:56,77,-3.073,0.573,651,53,0.2,0.14,-12.08146585,0.059383275,0.03855595,1,-0.90903678,-0.025736718,0.027248445,1,2,2,100,100,-3.073,0.573,3,636.33,277.766,34.4183,38.2514,29.9998,37.9642,37.9958,29.0946,100,0,34.4072,650,20,99.7048,99.1513,9c,9/4/2020,6800.3,9c,c,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599237867,14643.6,20200904 12:44:27,12:44:27,1599237859,-0.001220138,18.26926346,784.5318387,1019.980554,104.2008961,80.14752859,-0.114549935,3.005381055,-0.117032362,-0.072917731,237.7262191,37.4858643,37.03804516,6.317983278,89.92148788,5.313535342,5.909082988,1.004447936,53.80809698,-197.7993764,-15.58531683,78.14962281,0.020038186,-0.449370011,4.847665623,0,0,1,0,52387.96796,1500.000968,1264.500636,0.84299988,0.188000079,5.4,0.5,0: Broadleaf,1599237859,784.5318387,800.1122903,52.01205484,53.05303871,600.0143226,102.0595806,0.100108274,35.81725806,37.03804516,999.9,9992.558065,475.5125161,11.21550323,1500.000968,0.899998387,0.100001419,37,30509.73226,1599237889,12:44:48,78,-3.096,0.593,800,53,0.12,0.17,-15.55139756,-0.032147038,0.039447022,1,-1.078610488,0.341088711,0.035831139,0,1,2,100,100,-3.096,0.593,3,635.939,277.353,34.3941,38.1873,29.9997,37.8976,37.9291,34.6765,100,0,34.3901,800,20,99.7227,99.1608,9c,9/4/2020,6800.3,9c,c,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599237980,14756.1,20200904 12:46:19,12:46:19,1599237972,-0.00105464,26.1745793,1177.478387,1561.296333,159.5014959,120.2907867,-0.101435851,3.007386108,-0.103375885,-0.064432549,237.7258419,37.45436704,37.08810323,6.335261675,90.52710868,5.352649562,5.912758775,0.982612113,46.50962717,-204.2158699,-16.08495442,63.9346447,0.020057132,-0.449794904,4.851412611,0,0,1,0,52433.56334,1500,1264.499832,0.842999888,0.1879999,5.4,0.5,0: Broadleaf,1599237972,1177.478387,1199.917419,52.39494516,53.29437097,600.0121613,102.0596452,0.10001061,35.82855484,37.08810323,999.9,10002,475.504871,11.33818387,1500,0.900000935,0.099998968,37,30509.75161,1599238002,12:46:42,79,-3.496,0.626,1200,54,0.18,0.15,-22.11811951,1.635167247,0.163283321,0,-0.889828683,-1.0437083,0.109686153,0,0,2,100,100,-3.496,0.626,3,636.167,277.771,34.5121,38.1157,29.9999,37.8278,37.8631,48.9902,100,0,34.5105,1200,20,99.7334,99.1709,9c,9/4/2020,6800.3,9c,c,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599238093,14869.6,20200904 12:48:13,12:48:13,1599238085,-0.001526698,26.19465,1475.670226,1754.432992,179.2339731,150.7553944,-0.149796244,3.007921749,-0.154068503,-0.095898872,237.7256419,37.6544025,37.18539355,6.368960466,91.1727931,5.415013778,5.939286924,0.953946688,67.32738169,-206.8374358,-16.30264943,81.91293833,0.020062195,-0.449908436,4.852413702,0,0,1,0,52432.46454,1499.998065,1264.498489,0.84300008,0.187999941,5.4,0.5,0: Broadleaf,1599238085,1475.670226,1499.920968,53.0049,54.30607097,600.0124516,102.0605806,0.100045606,35.90990323,37.18539355,999.9,10004.4329,475.5936452,11.52429032,1499.998065,0.900001161,0.099998971,37,30509.70323,1599238122,12:48:41,80,-3.599,0.644,1500,54,0.1,0.14,-24.19384146,0.534622997,0.114345296,0,-1.294289268,-0.488442021,0.05090903,0,0,2,100,100,-3.599,0.644,3,635.992,278.413,34.7278,38.0681,29.9999,37.7821,37.8171,59.1935,100,0,34.7251,1500,20,99.7343,99.1684,9c,9/4/2020,6800.3,9c,c,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599239290,16066,20200904 13:08:09,13:08:09,1599239282,-0.000906804,3.830424923,296.8305806,353.884839,36.15088385,30.32254186,-0.097626087,3.035824086,-0.099404581,-0.061965388,237.7257612,36.36027326,36.23522258,6.046411596,92.55324469,5.165663248,5.581288117,0.880748348,39.99005817,-237.4496446,-18.35758318,21.90859157,0.020058697,-0.449830003,4.851722114,0,0,1,0,52615.27004,1499.999355,1264.499383,0.842999951,0.187999903,5.28,0.5,0: Broadleaf,1599239282,296.8305806,299.9645806,50.56722581,51.32488387,599.9821613,102.0545161,0.09985689,34.78441613,36.23522258,999.9,10003.28323,474.8900645,6.542748065,1499.999355,0.900001161,0.099998823,35.88844516,30509.75161,1599239309,13:08:28,82,-2.27,0.551,300,51,0.16,0.2,-3.599546098,0.108931359,0.033551821,0,-0.755013366,-0.075557059,0.018898314,1,1,2,100,100,-2.27,0.551,3,625.97,282.937,33.903,38.0721,29.9998,37.8049,37.8336,15.3151,100,0,33.8946,300,46.4377,99.6844,99.1882,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599239400,16176,20200904 13:09:59,13:09:59,1599239392,-0.001467481,3.015024763,247.6202258,273.610027,27.95041544,25.2954479,-0.158045771,3.035191463,-0.16276547,-0.101292693,237.7261337,36.55495915,36.19825484,6.034154549,92.23942083,5.163619037,5.598060992,0.870535513,64.71592267,-222.4963422,-17.20652926,62.73918491,0.020052797,-0.449697687,4.850555347,0,0,1,0,52591.17547,1500.000968,1264.500797,0.842999988,0.187999987,5.28,0.5,0: Broadleaf,1599239392,247.6202258,249.9537097,50.54729677,51.77342258,599.9910645,102.0542903,0.099917052,34.83852903,36.19825484,999.9,10000.3629,475.3504516,6.538575806,1500.000968,0.900000129,0.099999861,36,30509.75484,1599239423,13:10:23,83,-2.27,0.553,250,51,0.27,0.11,-2.338649268,0.023020976,0.01871597,1,-1.192146341,-0.833155401,0.083004308,0,1,2,100,100,-2.27,0.553,3,626.957,284.123,33.8818,38.0099,30,37.7456,37.7783,13.1443,100,0,33.8786,250,46.4377,99.6938,99.1963,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599239501,16277.5,20200904 13:11:41,13:11:41,1599239493,-0.000883852,1.995483268,198.3795484,227.5083894,23.24092766,20.26529546,-0.097747922,3.035314559,-0.099531207,-0.062044087,237.7262774,36.53430054,36.31079355,6.071535254,92.50224024,5.214502095,5.637163037,0.857033158,38.97786516,-220.366962,-17.06090175,39.27627881,0.020053945,-0.449723432,4.850782371,0,0,1,0,52572.60941,1500.000323,1264.500365,0.843000062,0.188000165,5.28,0.5,0: Broadleaf,1599239493,198.3795484,199.9812903,51.04542258,51.78351613,599.9946774,102.0541613,0.099995371,34.96413548,36.31079355,999.9,10000.94806,475.5123548,6.647757419,1500.000323,0.899997935,0.100002065,36,30509.7129,1599239535,13:12:15,84,-2.111,0.536,200,51,0.41,0.14,-1.76142,-0.022397143,0.013837168,1,-0.714153049,-0.064097561,0.016881379,1,2,2,100,100,-2.111,0.536,3,631.109,284.174,34.0648,37.9809,30,37.7126,37.7447,10.9056,100,0,34.0604,200,46.4377,99.6957,99.2019,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599239626,16402.5,20200904 13:13:46,13:13:46,1599239618,0.001245696,0.991529478,148.9211613,135.9435883,13.88745629,15.21319353,0.147444835,3.03497948,0.143577872,0.090075154,237.7258079,35.88349667,36.19536129,6.033196074,92.77183799,5.195591383,5.600397164,0.837604691,-54.93518371,-220.7759689,-17.07506175,-55.0604064,0.02005082,-0.449653352,4.850164392,0,0,1,0,52584.95501,1499.999677,1264.499691,0.842999975,0.187999894,5.28,0.5,0: Broadleaf,1599239618,148.9211613,149.9569677,50.85937419,49.81890323,599.9934516,102.0560968,0.099925903,34.84605484,36.19536129,999.9,9999.2,476.3777742,6.763194194,1499.999677,0.900001387,0.099998632,35,30509.75806,1599239645,13:14:04,85,-2.112,0.529,150,50,0.22,0.27,-1.026616829,-0.127739791,0.016242619,0,1.09365478,-1.196759937,0.13230965,0,0,2,100,100,-2.112,0.529,3,632.138,282.726,33.995,37.9094,29.9996,37.6343,37.6647,8.61901,100,0,33.993,150,46.4377,99.7186,99.2273,8p,9/4/2020,6800.3,8p,p,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599239736,16512,20200904 13:15:35,13:15:35,1599239728,-0.000350129,-0.081058601,100.0798161,95.50211523,9.756764743,10.22443554,-0.04004596,3.035020614,-0.040341854,-0.025186893,237.7256217,36.24711427,36.06803871,5.991151738,92.19131305,5.152834906,5.589284646,0.838316833,15.44069258,-205.8073622,-15.90452512,31.45442688,0.020051204,-0.449661955,4.850240254,0,0,1,0,52592.1804,1499.997419,1264.497789,0.842999976,0.18800003,5.28,0.5,0: Broadleaf,1599239728,100.0798161,99.97765161,50.43748065,50.73004516,600.0176452,102.0627742,0.100038852,34.81023226,36.06803871,999.9,9998.737097,475.6305484,6.899265806,1499.997419,0.899999484,0.100000471,35.53494516,30509.68065,1599239761,13:16:01,86,-1.978,0.564,100,51,0.23,0.25,-0.029581402,-0.03411107,0.012988488,1,-0.28346322,-1.130771519,0.112162563,0,1,2,100,100,-1.978,0.564,3,631.468,284.057,33.8251,37.8342,29.9999,37.5611,37.596,6.33296,100,0,33.8229,100,46.4377,99.7322,99.2343,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599239852,16628.5,20200904 13:17:32,13:17:32,1599239844,0.000248495,-1.310146715,51.11582581,122.5302499,12.51893152,5.222510551,0.029000877,3.035553501,0.028847828,0.018043576,237.7265493,36.14119181,36.16252581,6.022328725,92.63863773,5.190528664,5.602984663,0.831800061,-10.95864255,-214.0805107,-16.55211973,-3.864723718,0.020056174,-0.449773407,4.851223057,0,0,1,0,52597.29432,1500.003226,1264.5027,0.842999987,0.188000033,5.28,0.5,0: Broadleaf,1599239844,51.11582581,49.97406774,50.8028,50.59523226,599.9964516,102.0701935,0.099936132,34.8543871,36.16252581,999.9,10000.48839,475.758129,7.021908065,1500.003226,0.899999484,0.100000484,35.6344129,30509.75806,1599239880,13:17:59,87,-2.009,0.569,50,51,0.64,0.51,1.176689512,-0.207679024,0.047489554,0,0.231119732,-0.511522056,0.052825034,0,0,2,100,100,-2.009,0.569,3,631.65,283.77,33.9745,37.7932,29.9998,37.5181,37.5504,4.06355,100,0,33.9709,50,46.4377,99.7424,99.2463,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599239971,16747,20200904 13:19:30,13:19:30,1599239963,-0.000379412,-2.030252631,26.51385161,-47.18058746,-4.820447304,2.708923975,-0.043692869,3.035741573,-0.044045283,-0.027496403,237.7258408,36.31848107,36.12993871,6.011560396,92.34077493,5.179654415,5.609281944,0.831905982,16.73206776,-205.4439262,-15.88242129,33.13156107,0.020057928,-0.449812744,4.851569929,0,0,1,0,52598.24273,1499.99871,1264.498903,0.842999994,0.188000037,5.28,0.5,0: Broadleaf,1599239963,26.51385161,24.71841935,50.69636129,51.01330968,600.0142258,102.070129,0.100012629,34.87465161,36.12993871,999.9,10001.36935,475.4843548,7.098775806,1499.99871,0.899999452,0.100000523,36,30509.71613,1599239993,13:19:52,88,-1.942,0.575,25,51,0.16,0.26,1.728992439,0.003663763,0.010941552,1,-0.287705951,-0.894028829,0.088585811,0,1,2,100,100,-1.942,0.575,3,631.666,284.567,33.9264,37.7751,30.0003,37.497,37.5316,0,100,0,33.9259,0,46.4377,99.739,99.2434,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599240084,16860,20200904 13:21:23,13:21:23,1599240076,-0.00033658,7.716441912,393.5558065,702.0353088,71.72883479,40.21065475,-0.038828892,3.034666615,-0.039107039,-0.024416744,237.7255511,36.4879986,36.31388387,6.072564562,92.52349838,5.241891991,5.665471024,0.830672571,14.84316474,-206.0255982,-15.96123838,30.58187928,0.020047903,-0.449587922,4.849587396,0,0,1,0,52542.3708,1499.997419,1264.497839,0.84300001,0.187999966,5.28,0.5,0: Broadleaf,1599240076,393.5558065,400.2296129,51.30423871,51.58522903,600.0085484,102.0726774,0.1000109,35.05459677,36.31388387,999.9,9996.120968,475.4430323,7.142894516,1499.997419,0.900000516,0.099999513,36,30509.69032,1599240120,13:21:59,89,-2.502,0.552,401,51,0.27,0.25,-6.08705439,-0.620440767,0.06444242,0,-0.241969,-0.13479646,0.038948618,0,0,2,100,100,-2.502,0.552,3,631.992,285.607,34.1521,37.8075,30.0002,37.515,37.5528,19.8519,100,0,34.1538,400,46.4377,99.7224,99.2309,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599240211,16987,20200904 13:23:30,13:23:30,1599240203,0.000822005,14.2838698,636.9889677,393.5691044,40.21184552,65.0826035,0.098157081,3.035839146,0.096427443,0.060420014,237.7261792,36.18919548,36.28142903,6.061762236,92.51478382,5.238952261,5.662827112,0.822809975,-36.25040849,-202.1734705,-15.65364348,-16.35134323,0.020058838,-0.449833153,4.851749889,0,0,1,0,52571.28969,1500.00129,1264.501057,0.842999979,0.187999985,5.28,0.5,0: Broadleaf,1599240203,636.9889677,650.0193226,51.27568065,50.58941935,600.0103871,102.0722581,0.100003623,35.04616452,36.28142903,999.9,10001.61452,476.0110645,7.19937129,1500.00129,0.900000129,0.099999852,36,30509.74194,1599240244,13:24:03,90,-3.114,0.561,650,51,0.24,0.3,-12.40320488,-0.047410453,0.071022621,1,0.717545268,-0.914688857,0.091995235,0,1,2,100,100,-3.114,0.561,3,632.368,284.879,34.1295,37.8143,30,37.5111,37.5457,29.7127,100,0,34.1299,650,46.4377,99.726,99.2347,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599240335,17111.1,20200904 13:25:34,13:25:34,1599240327,0.000215058,17.78061511,784.1872258,-341.5589047,-34.89374212,80.11276081,0.025439848,3.035780576,0.025322004,0.015836795,237.7254713,36.34003667,36.25730645,6.05374405,92.43327701,5.234037568,5.662503524,0.819706482,-9.484056148,-198.3904923,-15.35915598,14.49176685,0.020058292,-0.449820903,4.851641865,0,0,1,0,52569.84318,1499.997419,1264.497724,0.842999933,0.18799992,5.28,0.5,0: Broadleaf,1599240327,784.1872258,799.983129,51.23360323,51.05404194,599.9789677,102.0604194,0.099827803,35.04513226,36.25730645,999.9,10002.50226,475.767871,7.220456452,1499.997419,0.900000839,0.099999113,36,30509.67742,1599240361,13:26:01,91,-3.243,0.573,800,51,0.1,0.34,-15.69709756,0.620050688,0.07425928,0,0.212830424,-1.098748577,0.107807201,0,0,2,100,100,-3.243,0.573,3,631.572,285.61,34.1212,37.8187,30.0002,37.5181,37.5563,35.3637,100,0,34.1243,800,46.4377,99.7191,99.2284,8p,9/4/2020,6800.3,8p,p,0,0,N
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599240452,17228.6,20200904 13:27:32,13:27:32,1599240444,0.000701695,23.70005958,1178.588903,711.9649546,72.73021691,120.3978174,0.084646166,3.035401725,0.083356357,0.05221197,237.7255071,36.33417794,36.39629032,6.100068022,92.79062456,5.288065034,5.698921695,0.812002988,-30.94475478,-202.1506749,-15.67161338,-11.04153591,0.020054758,-0.449741663,4.850943133,0,0,1,0,52541.06631,1499.997742,1264.497941,0.842999896,0.187999916,5.28,0.5,0: Broadleaf,1599240444,1178.588903,1200.171613,51.7655129,51.18001613,600.0309032,102.0540323,0.100176935,35.1609871,36.39629032,999.9,10001.36613,475.9888065,7.298526774,1499.997742,0.900000742,0.099999165,36,30509.70645,1599240475,13:27:54,92,-3.667,0.554,1201,51,0.14,0.13,-21.15284146,-0.317966551,0.083008233,0,0.544827805,1.263167331,0.125181987,0,0,2,100,100,-3.667,0.554,3,632.618,285.416,34.3051,37.8615,30.0001,37.55,37.5846,49.704,100,0,34.3079,1200,46.4377,99.7107,99.2146,8p,9/4/2020,6800.3,8p,p,0,0,Y
09-04-2020 6800.3 WetFert ACi_updated_area_Cleaned_.csv,1599240566,17342.1,20200904 13:29:25,13:29:25,1599240558,0.001172666,24.81083463,1476.751387,1176.769428,120.2029877,150.8451227,0.143794879,3.034792578,0.140114204,0.087894225,237.7255387,36.21287335,36.37317419,6.092342033,92.75653976,5.285051206,5.69776667,0.807290826,-51.71457809,-198.9275949,-15.4228329,-28.33946717,0.020049077,-0.449614265,4.8498197,0,0,1,0,52527.25653,1499.997742,1264.498092,0.842999997,0.187999919,5.28,0.5,0: Broadleaf,1599240558,1476.751387,1500.107419,51.73986774,50.76137419,600.0367419,102.0464516,0.100141277,35.15732258,36.37317419,999.9,9999.275806,476.3576774,7.241446129,1499.997742,0.900001129,0.099998906,36,30509.72258,1599240605,13:30:05,93,-3.924,0.573,1501,51,0.11,0.16,-23.00342683,-2.175455749,0.236619728,0,0.933586488,0.713590683,0.071769775,0,0,2,100,100,-3.924,0.573,3,632.5,285.464,34.2816,37.8615,30.0001,37.55,37.5846,59.8787,100,0,34.2864,1500,46.4377,99.7094,99.2143,8p,9/4/2020,6800.3,8p,p,0,0,Y
09-25-2020 6800.1 WetFert ACi.csv,1601037484,0,20200925 07:38:04,7:38:04,1601037476,0.001367605,5.46862469,291.7122903,205.8748307,20.95123372,29.68664189,0.110570842,2.478382071,0.107901633,0.067672972,237.7249417,30.97063963,30.46762581,4.376233856,74.6165262,3.133978862,4.200113595,1.242254995,-60.31137476,-95.63007721,-8.588906129,73.19458356,0.019988146,-0.448247834,4.837766212,19,3,1,0,53301.11606,1499.993548,1264.494526,0.842999976,0.187999977,8.44,0.5,0: Broadleaf,1601037476,291.7122903,299.9657742,30.79567419,28.93120645,600.017,101.6669032,0.09995019,29.75190968,30.46762581,999.9,10006.10323,455.8074516,170.6239032,1499.993548,0.900000226,0.099999755,30,30509.6129,1601037506,7:38:26,2,0.196,0.441,300,29,0.15,0.04,-8.445750233,-0.081675029,0.021385314,1,1.825766977,0.095413962,0.010403161,1,2,2,100,100,0.196,0.441,3,598.166,381.754,30.0002,29.232,30.0012,28.7762,28.8426,15.3926,6.11813,100,30,300,28.961,97.8922,106.771,23c,9/25/2020,6800.1,23c,c,NA,NA,N
